 -9.30620414E-01  4.83874590E-06 -5.89526228E+02  1.38693704E+00
 -9.29286191E-01  4.97398945E-06 -5.87826448E+02  1.41657065E+00
 -9.27951968E-01  5.11181279E-06 -5.86145048E+02  1.44656850E+00
 -9.26617745E-01  5.25225024E-06 -5.84481498E+02  1.47693282E+00
 -9.25283522E-01  5.39533644E-06 -5.82835290E+02  1.50766591E+00
 -9.23949300E-01  5.54110635E-06 -5.81205943E+02  1.53877000E+00
 -9.22615077E-01  5.68959528E-06 -5.79592992E+02  1.57024737E+00
 -9.21280854E-01  5.84083886E-06 -5.77995997E+02  1.60210030E+00
 -9.19946631E-01  5.99487305E-06 -5.76414533E+02  1.63433103E+00
 -9.18612408E-01  6.15173416E-06 -5.74848197E+02  1.66694184E+00
 -9.17278185E-01  6.31145884E-06 -5.73296600E+02  1.69993501E+00
 -9.15943963E-01  6.47408407E-06 -5.71759369E+02  1.73331279E+00
 -9.14609740E-01  6.63964719E-06 -5.70236147E+02  1.76707746E+00
 -9.13275517E-01  6.80818587E-06 -5.68726592E+02  1.80123130E+00
 -9.11941294E-01  6.97973815E-06 -5.67230373E+02  1.83577656E+00
 -9.10607071E-01  7.15434241E-06 -5.65747174E+02  1.87071553E+00
 -9.09272849E-01  7.33203738E-06 -5.64276691E+02  1.90605048E+00
 -9.07938626E-01  7.51286215E-06 -5.62818629E+02  1.94178367E+00
 -9.06604403E-01  7.69685617E-06 -5.61372708E+02  1.97791739E+00
 -9.05270180E-01  7.88405926E-06 -5.59938655E+02  2.01445390E+00
 -9.03935957E-01  8.07451159E-06 -5.58516208E+02  2.05139548E+00
 -9.02601734E-01  8.26825371E-06 -5.57105115E+02  2.08874439E+00
 -9.01267512E-01  8.46532652E-06 -5.55705130E+02  2.12650292E+00
 -8.99933289E-01  8.66577131E-06 -5.54316021E+02  2.16467334E+00
 -8.98599066E-01  8.86962973E-06 -5.52937558E+02  2.20325791E+00
 -8.97264843E-01  9.07694383E-06 -5.51569523E+02  2.24225890E+00
 -8.95930620E-01  9.28775600E-06 -5.50211703E+02  2.28167860E+00
 -8.94596398E-01  9.50210904E-06 -5.48863894E+02  2.32151927E+00
 -8.93262175E-01  9.72004613E-06 -5.47525896E+02  2.36178317E+00
 -8.91927952E-01  9.94161084E-06 -5.46197518E+02  2.40247259E+00
 -8.90593729E-01  1.01668471E-05 -5.44878573E+02  2.44358977E+00
 -8.89259506E-01  1.03957993E-05 -5.43568882E+02  2.48513701E+00
 -8.87925284E-01  1.06285121E-05 -5.42268271E+02  2.52711654E+00
 -8.86591061E-01  1.08650307E-05 -5.40976569E+02  2.56953066E+00
 -8.85256838E-01  1.11054006E-05 -5.39693614E+02  2.61238161E+00
 -8.83922615E-01  1.13496678E-05 -5.38419245E+02  2.65567166E+00
 -8.82588392E-01  1.15978786E-05 -5.37153309E+02  2.69940306E+00
 -8.81254169E-01  1.18500797E-05 -5.35895656E+02  2.74357809E+00
 -8.79919947E-01  1.21063183E-05 -5.34646140E+02  2.78819899E+00
 -8.78585724E-01  1.23666420E-05 -5.33404620E+02  2.83326803E+00
 -8.77251501E-01  1.26310988E-05 -5.32170959E+02  2.87878745E+00
 -8.75917278E-01  1.28997370E-05 -5.30945024E+02  2.92475951E+00
 -8.74583055E-01  1.31726056E-05 -5.29726684E+02  2.97118645E+00
 -8.73248833E-01  1.34497536E-05 -5.28515814E+02  3.01807054E+00
 -8.71914610E-01  1.37312309E-05 -5.27312290E+02  3.06541400E+00
 -8.70580387E-01  1.40170875E-05 -5.26115994E+02  3.11321909E+00
 -8.69246164E-01  1.43073740E-05 -5.24926809E+02  3.16148804E+00
 -8.67911941E-01  1.46021414E-05 -5.23744622E+02  3.21022309E+00
 -8.66577718E-01  1.49014409E-05 -5.22569322E+02  3.25942649E+00
 -8.65243496E-01  1.52053246E-05 -5.21400803E+02  3.30910045E+00
 -8.63909273E-01  1.55138446E-05 -5.20238960E+02  3.35924722E+00
 -8.62575050E-01  1.58270538E-05 -5.19083690E+02  3.40986902E+00
 -8.61240827E-01  1.61450054E-05 -5.17934895E+02  3.46096807E+00
 -8.59906604E-01  1.64677528E-05 -5.16792477E+02  3.51254659E+00
 -8.58572382E-01  1.67953504E-05 -5.15656342E+02  3.56460681E+00
 -8.57238159E-01  1.71278525E-05 -5.14526397E+02  3.61715093E+00
 -8.55903936E-01  1.74653143E-05 -5.13402553E+02  3.67018117E+00
 -8.54569713E-01  1.78077911E-05 -5.12284721E+02  3.72369974E+00
 -8.53235490E-01  1.81553390E-05 -5.11172816E+02  3.77770883E+00
 -8.51901268E-01  1.85080144E-05 -5.10066753E+02  3.83221065E+00
 -8.50567045E-01  1.88658741E-05 -5.08966452E+02  3.88720740E+00
 -8.49232822E-01  1.92289755E-05 -5.07871832E+02  3.94270126E+00
 -8.47898599E-01  1.95973764E-05 -5.06782814E+02  3.99869442E+00
 -8.46564376E-01  1.99711352E-05 -5.05699323E+02  4.05518908E+00
 -8.45230153E-01  2.03503107E-05 -5.04621284E+02  4.11218740E+00
 -8.43895931E-01  2.07349621E-05 -5.03548624E+02  4.16969156E+00
 -8.42561708E-01  2.11251493E-05 -5.02481270E+02  4.22770373E+00
 -8.41227485E-01  2.15209325E-05 -5.01419155E+02  4.28622609E+00
 -8.39893262E-01  2.19223725E-05 -5.00362208E+02  4.34526078E+00
 -8.38559039E-01  2.23295306E-05 -4.99310364E+02  4.40480997E+00
 -8.37224817E-01  2.27424685E-05 -4.98263556E+02  4.46487580E+00
 -8.35890594E-01  2.31612485E-05 -4.97221721E+02  4.52546043E+00
 -8.34556371E-01  2.35859334E-05 -4.96184796E+02  4.58656599E+00
 -8.33222148E-01  2.40165866E-05 -4.95152719E+02  4.64819462E+00
 -8.31887925E-01  2.44532718E-05 -4.94125431E+02  4.71034845E+00
 -8.30553702E-01  2.48960534E-05 -4.93102872E+02  4.77302960E+00
 -8.29219480E-01  2.53449962E-05 -4.92084985E+02  4.83624019E+00
 -8.27885257E-01  2.58001656E-05 -4.91071713E+02  4.89998235E+00
 -8.26551034E-01  2.62616276E-05 -4.90063000E+02  4.96425816E+00
 -8.25216811E-01  2.67294486E-05 -4.89058792E+02  5.02906974E+00
 -8.23882588E-01  2.72036955E-05 -4.88059037E+02  5.09441917E+00
 -8.22548366E-01  2.76844359E-05 -4.87063681E+02  5.16030856E+00
 -8.21214143E-01  2.81717379E-05 -4.86072673E+02  5.22673997E+00
 -8.19879920E-01  2.86656700E-05 -4.85085963E+02  5.29371549E+00
 -8.18545697E-01  2.91663014E-05 -4.84103502E+02  5.36123719E+00
 -8.17211474E-01  2.96737019E-05 -4.83125241E+02  5.42930713E+00
 -8.15877252E-01  3.01879416E-05 -4.82151133E+02  5.49792735E+00
 -8.14543029E-01  3.07090914E-05 -4.81181131E+02  5.56709993E+00
 -8.13208806E-01  3.12372227E-05 -4.80215190E+02  5.63682688E+00
 -8.11874583E-01  3.17724074E-05 -4.79253264E+02  5.70711026E+00
 -8.10540360E-01  3.23147180E-05 -4.78295309E+02  5.77795208E+00
 -8.09206137E-01  3.28642277E-05 -4.77341283E+02  5.84935436E+00
 -8.07871915E-01  3.34210101E-05 -4.76391142E+02  5.92131913E+00
 -8.06537692E-01  3.39851394E-05 -4.75444846E+02  5.99384837E+00
 -8.05203469E-01  3.45566904E-05 -4.74502352E+02  6.06694410E+00
 -8.03869246E-01  3.51357386E-05 -4.73563620E+02  6.14060829E+00
 -8.02535023E-01  3.57223600E-05 -4.72628612E+02  6.21484293E+00
 -8.01200801E-01  3.63166312E-05 -4.71697287E+02  6.28964999E+00
 -7.99866578E-01  3.69186293E-05 -4.70769608E+02  6.36503144E+00
 -7.98532355E-01  3.75284321E-05 -4.69845538E+02  6.44098922E+00
 -7.97198132E-01  3.81461181E-05 -4.68925038E+02  6.51752529E+00
 -7.95863909E-01  3.87717662E-05 -4.68008074E+02  6.59464159E+00
 -7.94529686E-01  3.94054561E-05 -4.67094608E+02  6.67234004E+00
 -7.93195464E-01  4.00472679E-05 -4.66184606E+02  6.75062257E+00
 -7.91861241E-01  4.06972826E-05 -4.65278034E+02  6.82949108E+00
 -7.90527018E-01  4.13555816E-05 -4.64374857E+02  6.90894748E+00
 -7.89192795E-01  4.20222469E-05 -4.63475042E+02  6.98899366E+00
 -7.87858572E-01  4.26973614E-05 -4.62578557E+02  7.06963150E+00
 -7.86524350E-01  4.33810084E-05 -4.61685367E+02  7.15086288E+00
 -7.85190127E-01  4.40732718E-05 -4.60795443E+02  7.23268967E+00
 -7.83855904E-01  4.47742363E-05 -4.59908752E+02  7.31511371E+00
 -7.82521681E-01  4.54839872E-05 -4.59025264E+02  7.39813685E+00
 -7.81187458E-01  4.62026104E-05 -4.58144948E+02  7.48176092E+00
 -7.79853235E-01  4.69301925E-05 -4.57267775E+02  7.56598775E+00
 -7.78519013E-01  4.76668207E-05 -4.56393714E+02  7.65081915E+00
 -7.77184790E-01  4.84125829E-05 -4.55522737E+02  7.73625693E+00
 -7.75850567E-01  4.91675678E-05 -4.54654816E+02  7.82230286E+00
 -7.74516344E-01  4.99318644E-05 -4.53789922E+02  7.90895875E+00
 -7.73182121E-01  5.07055627E-05 -4.52928028E+02  7.99622635E+00
 -7.71847899E-01  5.14887533E-05 -4.52069106E+02  8.08410742E+00
 -7.70513676E-01  5.22815275E-05 -4.51213129E+02  8.17260372E+00
 -7.69179453E-01  5.30839771E-05 -4.50360072E+02  8.26171697E+00
 -7.67845230E-01  5.38961949E-05 -4.49509907E+02  8.35144891E+00
 -7.66511007E-01  5.47182740E-05 -4.48662610E+02  8.44180125E+00
 -7.65176785E-01  5.55503086E-05 -4.47818155E+02  8.53277568E+00
 -7.63842562E-01  5.63923933E-05 -4.46976516E+02  8.62437391E+00
 -7.62508339E-01  5.72446236E-05 -4.46137671E+02  8.71659759E+00
 -7.61174116E-01  5.81070955E-05 -4.45301593E+02  8.80944841E+00
 -7.59839893E-01  5.89799059E-05 -4.44468260E+02  8.90292802E+00
 -7.58505670E-01  5.98631524E-05 -4.43637647E+02  8.99703804E+00
 -7.57171448E-01  6.07569333E-05 -4.42809732E+02  9.09178012E+00
 -7.55837225E-01  6.16613474E-05 -4.41984492E+02  9.18715587E+00
 -7.54503002E-01  6.25764946E-05 -4.41161903E+02  9.28316688E+00
 -7.53168779E-01  6.35024753E-05 -4.40341945E+02  9.37981475E+00
 -7.51834556E-01  6.44393906E-05 -4.39524594E+02  9.47710106E+00
 -7.50500334E-01  6.53873426E-05 -4.38709830E+02  9.57502736E+00
 -7.49166111E-01  6.63464339E-05 -4.37897630E+02  9.67359521E+00
 -7.47831888E-01  6.73167679E-05 -4.37087974E+02  9.77280614E+00
 -7.46497665E-01  6.82984487E-05 -4.36280841E+02  9.87266167E+00
 -7.45163442E-01  6.92915814E-05 -4.35476211E+02  9.97316331E+00
 -7.43829219E-01  7.02962716E-05 -4.34674062E+02  1.00743126E+01
 -7.42494997E-01  7.13126259E-05 -4.33874376E+02  1.01761109E+01
 -7.41160774E-01  7.23407513E-05 -4.33077133E+02  1.02785598E+01
 -7.39826551E-01  7.33807560E-05 -4.32282313E+02  1.03816606E+01
 -7.38492328E-01  7.44327486E-05 -4.31489896E+02  1.04854149E+01
 -7.37158105E-01  7.54968389E-05 -4.30699865E+02  1.05898241E+01
 -7.35823883E-01  7.65731372E-05 -4.29912200E+02  1.06948895E+01
 -7.34489660E-01  7.76617545E-05 -4.29126882E+02  1.08006126E+01
 -7.33155437E-01  7.87628030E-05 -4.28343895E+02  1.09069947E+01
 -7.31821214E-01  7.98763952E-05 -4.27563219E+02  1.10140372E+01
 -7.30486991E-01  8.10026448E-05 -4.26784837E+02  1.11217414E+01
 -7.29152769E-01  8.21416662E-05 -4.26008731E+02  1.12301087E+01
 -7.27818546E-01  8.32935745E-05 -4.25234884E+02  1.13391404E+01
 -7.26484323E-01  8.44584858E-05 -4.24463279E+02  1.14488377E+01
 -7.25150100E-01  8.56365168E-05 -4.23693899E+02  1.15592020E+01
 -7.23815877E-01  8.68277852E-05 -4.22926727E+02  1.16702346E+01
 -7.22481654E-01  8.80324096E-05 -4.22161747E+02  1.17819365E+01
 -7.21147432E-01  8.92505092E-05 -4.21398943E+02  1.18943092E+01
 -7.19813209E-01  9.04822043E-05 -4.20638299E+02  1.20073538E+01
 -7.18478986E-01  9.17276158E-05 -4.19879798E+02  1.21210715E+01
 -7.17144763E-01  9.29868656E-05 -4.19123424E+02  1.22354635E+01
 -7.15810540E-01  9.42600765E-05 -4.18369164E+02  1.23505309E+01
 -7.14476318E-01  9.55473720E-05 -4.17617000E+02  1.24662750E+01
 -7.13142095E-01  9.68488766E-05 -4.16866919E+02  1.25826968E+01
 -7.11807872E-01  9.81647157E-05 -4.16118904E+02  1.26997974E+01
 -7.10473649E-01  9.94950154E-05 -4.15372942E+02  1.28175780E+01
 -7.09139426E-01  1.00839903E-04 -4.14629017E+02  1.29360395E+01
 -7.07805203E-01  1.02199506E-04 -4.13887116E+02  1.30551832E+01
 -7.06470981E-01  1.03573954E-04 -4.13147223E+02  1.31750099E+01
 -7.05136758E-01  1.04963376E-04 -4.12409326E+02  1.32955208E+01
 -7.03802535E-01  1.06367903E-04 -4.11673409E+02  1.34167168E+01
 -7.02468312E-01  1.07787666E-04 -4.10939459E+02  1.35385989E+01
 -7.01134089E-01  1.09222799E-04 -4.10207463E+02  1.36611680E+01
 -6.99799867E-01  1.10673434E-04 -4.09477407E+02  1.37844252E+01
 -6.98465644E-01  1.12139706E-04 -4.08749277E+02  1.39083714E+01
 -6.97131421E-01  1.13621750E-04 -4.08023061E+02  1.40330073E+01
 -6.95797198E-01  1.15119702E-04 -4.07298746E+02  1.41583341E+01
 -6.94462975E-01  1.16633699E-04 -4.06576318E+02  1.42843524E+01
 -6.93128753E-01  1.18163879E-04 -4.05855765E+02  1.44110631E+01
 -6.91794530E-01  1.19710382E-04 -4.05137075E+02  1.45384672E+01
 -6.90460307E-01  1.21273347E-04 -4.04420234E+02  1.46665653E+01
 -6.89126084E-01  1.22852915E-04 -4.03705231E+02  1.47953582E+01
 -6.87791861E-01  1.24449229E-04 -4.02992053E+02  1.49248468E+01
 -6.86457638E-01  1.26062430E-04 -4.02280688E+02  1.50550318E+01
 -6.85123416E-01  1.27692662E-04 -4.01571125E+02  1.51859139E+01
 -6.83789193E-01  1.29340071E-04 -4.00863352E+02  1.53174938E+01
 -6.82454970E-01  1.31004802E-04 -4.00157356E+02  1.54497721E+01
 -6.81120747E-01  1.32687002E-04 -3.99453127E+02  1.55827496E+01
 -6.79786524E-01  1.34386819E-04 -3.98750653E+02  1.57164269E+01
 -6.78452302E-01  1.36104401E-04 -3.98049922E+02  1.58508045E+01
 -6.77118079E-01  1.37839898E-04 -3.97350924E+02  1.59858832E+01
 -6.75783856E-01  1.39593460E-04 -3.96653647E+02  1.61216634E+01
 -6.74449633E-01  1.41365241E-04 -3.95958081E+02  1.62581457E+01
 -6.73115410E-01  1.43155392E-04 -3.95264214E+02  1.63953306E+01
 -6.71781187E-01  1.44964067E-04 -3.94572037E+02  1.65332187E+01
 -6.70446965E-01  1.46791421E-04 -3.93881538E+02  1.66718105E+01
 -6.69112742E-01  1.48637609E-04 -3.93192706E+02  1.68111063E+01
 -6.67778519E-01  1.50502790E-04 -3.92505532E+02  1.69511066E+01
 -6.66444296E-01  1.52387121E-04 -3.91820005E+02  1.70918118E+01
 -6.65110073E-01  1.54290760E-04 -3.91136115E+02  1.72332224E+01
 -6.63775851E-01  1.56213868E-04 -3.90453852E+02  1.73753387E+01
 -6.62441628E-01  1.58156606E-04 -3.89773206E+02  1.75181610E+01
 -6.61107405E-01  1.60119136E-04 -3.89094167E+02  1.76616896E+01
 -6.59773182E-01  1.62101622E-04 -3.88416725E+02  1.78059249E+01
 -6.58438959E-01  1.64104227E-04 -3.87740870E+02  1.79508671E+01
 -6.57104736E-01  1.66127118E-04 -3.87066594E+02  1.80965165E+01
 -6.55770514E-01  1.68170460E-04 -3.86393886E+02  1.82428732E+01
 -6.54436291E-01  1.70234422E-04 -3.85722737E+02  1.83899375E+01
 -6.53102068E-01  1.72319172E-04 -3.85053138E+02  1.85377096E+01
 -6.51767845E-01  1.74424880E-04 -3.84385080E+02  1.86861895E+01
 -6.50433622E-01  1.76551717E-04 -3.83718553E+02  1.88353775E+01
 -6.49099400E-01  1.78699856E-04 -3.83053549E+02  1.89852735E+01
 -6.47765177E-01  1.80869468E-04 -3.82390058E+02  1.91358778E+01
 -6.46430954E-01  1.83060729E-04 -3.81728071E+02  1.92871902E+01
 -6.45096731E-01  1.85273814E-04 -3.81067580E+02  1.94392109E+01
 -6.43762508E-01  1.87508900E-04 -3.80408577E+02  1.95919398E+01
 -6.42428286E-01  1.89766164E-04 -3.79751052E+02  1.97453770E+01
 -6.41094063E-01  1.92045786E-04 -3.79094997E+02  1.98995222E+01
 -6.39759840E-01  1.94347946E-04 -3.78440403E+02  2.00543755E+01
 -6.38425617E-01  1.96672824E-04 -3.77787263E+02  2.02099367E+01
 -6.37091394E-01  1.99020603E-04 -3.77135568E+02  2.03662057E+01
 -6.35757171E-01  2.01391468E-04 -3.76485309E+02  2.05231824E+01
 -6.34422949E-01  2.03785602E-04 -3.75836479E+02  2.06808664E+01
 -6.33088726E-01  2.06203191E-04 -3.75189069E+02  2.08392577E+01
 -6.31754503E-01  2.08644424E-04 -3.74543072E+02  2.09983559E+01
 -6.30420280E-01  2.11109488E-04 -3.73898479E+02  2.11581607E+01
 -6.29086057E-01  2.13598573E-04 -3.73255283E+02  2.13186719E+01
 -6.27751835E-01  2.16111869E-04 -3.72613476E+02  2.14798892E+01
 -6.26417612E-01  2.18649569E-04 -3.71973050E+02  2.16418121E+01
 -6.25083389E-01  2.21211867E-04 -3.71333998E+02  2.18044402E+01
 -6.23749166E-01  2.23798956E-04 -3.70696312E+02  2.19677732E+01
 -6.22414943E-01  2.26411033E-04 -3.70059984E+02  2.21318106E+01
 -6.21080720E-01  2.29048294E-04 -3.69425008E+02  2.22965519E+01
 -6.19746498E-01  2.31710937E-04 -3.68791375E+02  2.24619966E+01
 -6.18412275E-01  2.34399163E-04 -3.68159079E+02  2.26281441E+01
 -6.17078052E-01  2.37113172E-04 -3.67528112E+02  2.27949939E+01
 -6.15743829E-01  2.39853166E-04 -3.66898467E+02  2.29625455E+01
 -6.14409606E-01  2.42619349E-04 -3.66270137E+02  2.31307980E+01
 -6.13075384E-01  2.45411925E-04 -3.65643115E+02  2.32997510E+01
 -6.11741161E-01  2.48231100E-04 -3.65017394E+02  2.34694037E+01
 -6.10406938E-01  2.51077081E-04 -3.64392967E+02  2.36397554E+01
 -6.09072715E-01  2.53950077E-04 -3.63769827E+02  2.38108053E+01
 -6.07738492E-01  2.56850298E-04 -3.63147968E+02  2.39825527E+01
 -6.06404270E-01  2.59777955E-04 -3.62527382E+02  2.41549968E+01
 -6.05070047E-01  2.62733260E-04 -3.61908064E+02  2.43281366E+01
 -6.03735824E-01  2.65716428E-04 -3.61290005E+02  2.45019714E+01
 -6.02401601E-01  2.68727674E-04 -3.60673201E+02  2.46765002E+01
 -6.01067378E-01  2.71767213E-04 -3.60057643E+02  2.48517220E+01
 -5.99733155E-01  2.74835265E-04 -3.59443327E+02  2.50276360E+01
 -5.98398933E-01  2.77932048E-04 -3.58830245E+02  2.52042410E+01
 -5.97064710E-01  2.81057782E-04 -3.58218391E+02  2.53815362E+01
 -5.95730487E-01  2.84212691E-04 -3.57607759E+02  2.55595203E+01
 -5.94396264E-01  2.87396997E-04 -3.56998342E+02  2.57381923E+01
 -5.93062041E-01  2.90610925E-04 -3.56390134E+02  2.59175511E+01
 -5.91727819E-01  2.93854701E-04 -3.55783130E+02  2.60975955E+01
 -5.90393596E-01  2.97128554E-04 -3.55177323E+02  2.62783243E+01
 -5.89059373E-01  3.00432711E-04 -3.54572707E+02  2.64597362E+01
 -5.87725150E-01  3.03767403E-04 -3.53969276E+02  2.66418300E+01
 -5.86390927E-01  3.07132862E-04 -3.53367025E+02  2.68246044E+01
 -5.85056704E-01  3.10529322E-04 -3.52765946E+02  2.70080580E+01
 -5.83722482E-01  3.13957017E-04 -3.52166035E+02  2.71921896E+01
 -5.82388259E-01  3.17416183E-04 -3.51567285E+02  2.73769976E+01
 -5.81054036E-01  3.20907058E-04 -3.50969692E+02  2.75624806E+01
 -5.79719813E-01  3.24429880E-04 -3.50373248E+02  2.77486372E+01
 -5.78385590E-01  3.27984892E-04 -3.49777950E+02  2.79354659E+01
 -5.77051368E-01  3.31572333E-04 -3.49183790E+02  2.81229650E+01
 -5.75717145E-01  3.35192448E-04 -3.48590763E+02  2.83111331E+01
 -5.74382922E-01  3.38845483E-04 -3.47998864E+02  2.84999685E+01
 -5.73048699E-01  3.42531682E-04 -3.47408088E+02  2.86894696E+01
 -5.71714476E-01  3.46251295E-04 -3.46818428E+02  2.88796346E+01
 -5.70380254E-01  3.50004571E-04 -3.46229880E+02  2.90704619E+01
 -5.69046031E-01  3.53791761E-04 -3.45642438E+02  2.92619497E+01
 -5.67711808E-01  3.57613117E-04 -3.45056097E+02  2.94540961E+01
 -5.66377585E-01  3.61468893E-04 -3.44470852E+02  2.96468995E+01
 -5.65043362E-01  3.65359346E-04 -3.43886697E+02  2.98403578E+01
 -5.63709139E-01  3.69284731E-04 -3.43303627E+02  3.00344692E+01
 -5.62374917E-01  3.73245309E-04 -3.42721638E+02  3.02292318E+01
 -5.61040694E-01  3.77241339E-04 -3.42140723E+02  3.04246436E+01
 -5.59706471E-01  3.81273083E-04 -3.41560878E+02  3.06207024E+01
 -5.58372248E-01  3.85340804E-04 -3.40982098E+02  3.08174064E+01
 -5.57038025E-01  3.89444768E-04 -3.40404378E+02  3.10147534E+01
 -5.55703803E-01  3.93585241E-04 -3.39827713E+02  3.12127412E+01
 -5.54369580E-01  3.97762492E-04 -3.39252098E+02  3.14113678E+01
 -5.53035357E-01  4.01976790E-04 -3.38677528E+02  3.16106308E+01
 -5.51701134E-01  4.06228406E-04 -3.38103999E+02  3.18105281E+01
 -5.50366911E-01  4.10517614E-04 -3.37531505E+02  3.20110573E+01
 -5.49032688E-01  4.14844689E-04 -3.36960042E+02  3.22122161E+01
 -5.47698466E-01  4.19209906E-04 -3.36389605E+02  3.24140023E+01
 -5.46364243E-01  4.23613544E-04 -3.35820189E+02  3.26164132E+01
 -5.45030020E-01  4.28055883E-04 -3.35251790E+02  3.28194466E+01
 -5.43695797E-01  4.32537203E-04 -3.34684402E+02  3.30231000E+01
 -5.42361574E-01  4.37057788E-04 -3.34118023E+02  3.32273707E+01
 -5.41027352E-01  4.41617923E-04 -3.33552646E+02  3.34322563E+01
 -5.39693129E-01  4.46217894E-04 -3.32988268E+02  3.36377542E+01
 -5.38358906E-01  4.50857988E-04 -3.32424884E+02  3.38438617E+01
 -5.37024683E-01  4.55538496E-04 -3.31862489E+02  3.40505760E+01
 -5.35690460E-01  4.60259710E-04 -3.31301079E+02  3.42578946E+01
 -5.34356237E-01  4.65021922E-04 -3.30740650E+02  3.44658146E+01
 -5.33022015E-01  4.69825427E-04 -3.30181197E+02  3.46743332E+01
 -5.31687792E-01  4.74670523E-04 -3.29622716E+02  3.48834476E+01
 -5.30353569E-01  4.79557507E-04 -3.29065203E+02  3.50931549E+01
 -5.29019346E-01  4.84486680E-04 -3.28508653E+02  3.53034522E+01
 -5.27685123E-01  4.89458343E-04 -3.27953063E+02  3.55143364E+01
 -5.26350901E-01  4.94472801E-04 -3.27398427E+02  3.57258046E+01
 -5.25016678E-01  4.99530359E-04 -3.26844743E+02  3.59378536E+01
 -5.23682455E-01  5.04631324E-04 -3.26292004E+02  3.61504805E+01
